plant,year,month,fin_material_id,depth,material,release_type,production_type,production_quantity,component,component_release_type,component_production_type,component_quantity
RLT_14,2024,10,10006,3,80016,PROD,8001,"1,686.00",80006,PROD,8000.0,"1,847.00"
RLT_14,2024,10,10006,3,80016,PROD,8001,"1,686.00",90034,ADD,,103.00
RLT_14,2024,10,10006,4,80006,PROD,8000,"1,972.00",70006,RM,,"2,550.00"
RLT_14,2024,10,10006,4,80006,PROD,8000,"1,972.00",90035,ADD,,64.00
RLT_14,2024,10,10009,0,10009,FIN,8002,"1,049.00",50009,PROD,8002.0,"1,049.00"
RLT_14,2024,10,10009,1,50009,PROD,8002,810.00,80079,PROD,8007.0,876.00
RLT_14,2024,10,10009,1,50009,PROD,8002,810.00,90045,ADD,,51.00
RLT_14,2024,10,10009,1,50009,PROD,8002,810.00,90046,ADD,,19.00
RLT_14,2024,10,10009,2,80079,PROD,8007,811.00,80019,PROD,8001.0,"3,890.00"
RLT_14,2024,10,10009,2,80079,PROD,8007,811.00,90047,ADD,,30.00
RLT_14,2024,10,10009,2,80079,PROD,8007,811.00,90048,ADD,,10.00
RLT_14,2024,10,10009,3,80019,PROD,8001,"1,895.00",80009,PROD,8000.0,"2,103.00"
RLT_14,2024,10,10009,3,80019,PROD,8001,"1,895.00",90049,ADD,,107.00
RLT_14,2024,10,10009,4,80009,PROD,8000,"2,045.00",70009,RM,,"2,287.00"
RLT_14,2024,10,10009,4,80009,PROD,8000,"2,045.00",90050,ADD,,67.00
RLT_14,2024,11,10002,0,10002,FIN,8002,"1,069.00",50002,PROD,8002.0,"1,069.00"
RLT_14,2024,11,10002,1,50002,PROD,8002,766.00,80072,PROD,8007.0,880.00
RLT_14,2024,11,10002,1,50002,PROD,8002,766.00,90010,ADD,,49.00
RLT_14,2024,11,10002,1,50002,PROD,8002,766.00,90011,ADD,,22.00
RLT_14,2024,11,10002,2,80072,PROD,8007,816.00,80012,PROD,8001.0,"3,251.00"
RLT_14,2024,11,10002,2,80072,PROD,8007,816.00,90012,ADD,,32.00
RLT_14,2024,11,10002,2,80072,PROD,8007,816.00,90013,ADD,,11.00
RLT_14,2024,11,10002,3,80012,PROD,8001,"1,709.00",80002,PROD,8000.0,"1,871.00"
RLT_14,2024,11,10002,3,80012,PROD,8001,"1,709.00",90014,ADD,,100.00
RLT_14,2024,11,10002,4,80002,PROD,8000,"1,887.00",70002,RM,,"2,766.00"
RLT_14,2024,11,10002,4,80002,PROD,8000,"1,887.00",90015,ADD,,76.00
RLT_14,2024,11,10003,0,10003,FIN,8002,"1,069.00",50003,PROD,8002.0,"1,069.00"
RLT_14,2024,11,10003,1,50003,PROD,8002,766.00,80073,PROD,8007.0,880.00
RLT_14,2024,11,10003,1,50003,PROD,8002,766.00,90015,ADD,,49.00
RLT_14,2024,11,10003,1,50003,PROD,8002,766.00,90016,ADD,,22.00
RLT_14,2024,11,10003,2,80073,PROD,8007,816.00,80013,PROD,8001.0,"3,251.00"
RLT_14,2024,11,10003,2,80073,PROD,8007,816.00,90017,ADD,,32.00
RLT_14,2024,11,10003,2,80073,PROD,8007,816.00,90018,ADD,,11.00
RLT_14,2024,11,10003,3,80013,PROD,8001,"1,709.00",80003,PROD,8000.0,"1,871.00"
RLT_14,2024,11,10003,3,80013,PROD,8001,"1,709.00",90019,ADD,,100.00
RLT_14,2024,11,10003,4,80003,PROD,8000,"1,887.00",70003,RM,,"2,766.00"
RLT_14,2024,11,10003,4,80003,PROD,8000,"1,887.00",90020,ADD,,76.00
RLT_14,2024,11,10004,0,10004,FIN,8002,"1,069.00",50004,PROD,8002.0,"1,069.00"
RLT_14,2024,11,10004,1,50004,PROD,8002,766.00,80074,PROD,8007.0,880.00
RLT_14,2024,11,10004,1,50004,PROD,8002,766.00,90020,ADD,,49.00
RLT_14,2024,11,10004,1,50004,PROD,8002,766.00,90021,ADD,,22.00
RLT_14,2024,11,10004,2,80074,PROD,8007,816.00,80014,PROD,8001.0,"3,251.00"
RLT_14,2024,11,10004,2,80074,PROD,8007,816.00,90022,ADD,,32.00
RLT_14,2024,11,10004,2,80074,PROD,8007,816.00,90023,ADD,,11.00
RLT_14,2024,11,10004,3,80014,PROD,8001,"1,709.00",80004,PROD,8000.0,"1,871.00"
RLT_14,2024,11,10004,3,80014,PROD,8001,"1,709.00",90024,ADD,,100.00
RLT_14,2024,11,10004,4,80004,PROD,8000,"1,887.00",70004,RM,,"2,766.00"
RLT_14,2024,11,10004,4,80004,PROD,8000,"1,887.00",90025,ADD,,76.00
RLT_14,2024,11,10005,0,10005,FIN,8002,949.00,50005,PROD,8002.0,949.00
RLT_14,2024,11,10005,1,50005,PROD,8002,840.00,80075,PROD,8007.0,966.00
RLT_14,2024,11,10005,1,50005,PROD,8002,840.00,90025,ADD,,49.00
RLT_14,2024,11,10005,1,50005,PROD,8002,840.00,90026,ADD,,20.00
RLT_14,2024,11,10005,2,80075,PROD,8007,927.00,80015,PROD,8001.0,"3,601.00"
RLT_14,2024,11,10005,2,80075,PROD,8007,927.00,90027,ADD,,30.00
RLT_14,2024,11,10005,2,80075,PROD,8007,927.00,90028,ADD,,10.00
RLT_14,2024,11,10005,3,80015,PROD,8001,"1,946.00",80005,PROD,8000.0,"1,938.00"
RLT_14,2024,11,10005,3,80015,PROD,8001,"1,946.00",90029,ADD,,100.00
RLT_14,2024,11,10005,4,80005,PROD,8000,"1,859.00",70005,RM,,"2,558.00"
RLT_14,2024,11,10005,4,80005,PROD,8000,"1,859.00",90030,ADD,,69.00
RLT_14,2024,11,10006,0,10006,FIN,8002,"1,069.00",50006,PROD,8002.0,"1,069.00"
RLT_14,2024,11,10006,1,50006,PROD,8002,766.00,80076,PROD,8007.0,880.00
RLT_14,2024,11,10006,1,50006,PROD,8002,766.00,90030,ADD,,49.00
RLT_14,2024,11,10006,1,50006,PROD,8002,766.00,90031,ADD,,22.00
RLT_14,2024,11,10006,2,80076,PROD,8007,816.00,80016,PROD,8001.0,"3,251.00"
RLT_14,2024,11,10006,2,80076,PROD,8007,816.00,90032,ADD,,32.00
RLT_14,2024,11,10006,2,80076,PROD,8007,816.00,90033,ADD,,11.00
RLT_14,2024,11,10006,3,80016,PROD,8001,"1,709.00",80006,PROD,8000.0,"1,871.00"
RLT_14,2024,11,10006,3,80016,PROD,8001,"1,709.00",90034,ADD,,100.00
RLT_14,2024,11,10006,4,80006,PROD,8000,"1,887.00",70006,RM,,"2,766.00"
RLT_14,2024,11,10006,4,80006,PROD,8000,"1,887.00",90035,ADD,,76.00
RLT_14,2024,11,10009,0,10009,FIN,8002,949.00,50009,PROD,8002.0,949.00
RLT_14,2024,11,10009,1,50009,PROD,8002,840.00,80079,PROD,8007.0,966.00
RLT_14,2024,11,10009,1,50009,PROD,8002,840.00,90045,ADD,,49.00
RLT_14,2024,11,10009,1,50009,PROD,8002,840.00,90046,ADD,,20.00
RLT_14,2024,11,10009,2,80079,PROD,8007,927.00,80019,PROD,8001.0,"3,601.00"
RLT_14,2024,11,10009,2,80079,PROD,8007,927.00,90047,ADD,,30.00
RLT_14,2024,11,10009,2,80079,PROD,8007,927.00,90048,ADD,,10.00
RLT_14,2024,11,10009,3,80019,PROD,8001,"1,946.00",80009,PROD,8000.0,"1,938.00"
RLT_14,2024,11,10009,3,80019,PROD,8001,"1,946.00",90049,ADD,,100.00
RLT_14,2024,11,10009,4,80009,PROD,8000,"1,859.00",70009,RM,,"2,558.00"
RLT_14,2024,11,10009,4,80009,PROD,8000,"1,859.00",90050,ADD,,69.00
RLT_14,2024,12,10002,0,10002,FIN,8002,957.00,50002,PROD,8002.0,957.00
RLT_14,2024,12,10002,1,50002,PROD,8002,820.00,80072,PROD,8007.0,998.00
RLT_14,2024,12,10002,1,50002,PROD,8002,820.00,90010,ADD,,52.00
RLT_14,2024,12,10002,1,50002,PROD,8002,820.00,90011,ADD,,19.00
RLT_14,2024,12,10002,2,80072,PROD,8007,972.00,80012,PROD,8001.0,"3,635.00"
RLT_14,2024,12,10002,2,80072,PROD,8007,972.00,90012,ADD,,29.00
RLT_14,2024,12,10002,2,80072,PROD,8007,972.00,90013,ADD,,10.00
RLT_14,2024,12,10002,3,80012,PROD,8001,"1,956.00",80002,PROD,8000.0,"1,909.00"
RLT_14,2024,12,10002,3,80012,PROD,8001,"1,956.00",90014,ADD,,98.00
RLT_14,2024,12,10002,4,80002,PROD,8000,"1,905.00",70002,RM,,"2,521.00"
RLT_14,2024,12,10002,4,80002,PROD,8000,"1,905.00",90015,ADD,,63.00
RLT_14,2024,12,10003,0,10003,FIN,8002,957.00,50003,PROD,8002.0,957.00
RLT_14,2024,12,10003,1,50003,PROD,8002,820.00,80073,PROD,8007.0,998.00
RLT_14,2024,12,10003,1,50003,PROD,8002,820.00,90015,ADD,,52.00
RLT_14,2024,12,10003,1,50003,PROD,8002,820.00,90016,ADD,,19.00
RLT_14,2024,12,10003,2,80073,PROD,8007,972.00,80013,PROD,8001.0,"3,635.00"
RLT_14,2024,12,10003,2,80073,PROD,8007,972.00,90017,ADD,,29.00
RLT_14,2024,12,10003,2,80073,PROD,8007,972.00,90018,ADD,,10.00
RLT_14,2024,12,10003,3,80013,PROD,8001,"1,956.00",80003,PROD,8000.0,"1,909.00"
RLT_14,2024,12,10003,3,80013,PROD,8001,"1,956.00",90019,ADD,,98.00
RLT_14,2024,12,10003,4,80003,PROD,8000,"1,905.00",70003,RM,,"2,521.00"
RLT_14,2024,12,10003,4,80003,PROD,8000,"1,905.00",90020,ADD,,63.00
RLT_14,2024,12,10004,0,10004,FIN,8002,957.00,50004,PROD,8002.0,957.00
RLT_14,2024,12,10004,1,50004,PROD,8002,820.00,80074,PROD,8007.0,998.00
RLT_14,2024,12,10004,1,50004,PROD,8002,820.00,90020,ADD,,52.00
RLT_14,2024,12,10004,1,50004,PROD,8002,820.00,90021,ADD,,19.00
RLT_14,2024,12,10004,2,80074,PROD,8007,972.00,80014,PROD,8001.0,"3,635.00"
RLT_14,2024,12,10004,2,80074,PROD,8007,972.00,90022,ADD,,29.00
RLT_14,2024,12,10004,2,80074,PROD,8007,972.00,90023,ADD,,10.00
RLT_14,2024,12,10004,3,80014,PROD,8001,"1,956.00",80004,PROD,8000.0,"1,909.00"
RLT_14,2024,12,10004,3,80014,PROD,8001,"1,956.00",90024,ADD,,98.00
RLT_14,2024,12,10004,4,80004,PROD,8000,"1,905.00",70004,RM,,"2,521.00"
RLT_14,2024,12,10004,4,80004,PROD,8000,"1,905.00",90025,ADD,,63.00
RLT_14,2024,12,10005,0,10005,FIN,8002,"1,081.00",50005,PROD,8002.0,"1,081.00"
RLT_14,2024,12,10005,1,50005,PROD,8002,794.00,80075,PROD,8007.0,857.00
RLT_14,2024,12,10005,1,50005,PROD,8002,794.00,90025,ADD,,51.00
RLT_14,2024,12,10005,1,50005,PROD,8002,794.00,90026,ADD,,21.00
RLT_14,2024,12,10005,2,80075,PROD,8007,849.00,80015,PROD,8001.0,"3,822.00"
RLT_14,2024,12,10005,2,80075,PROD,8007,849.00,90027,ADD,,27.00
RLT_14,2024,12,10005,2,80075,PROD,8007,849.00,90028,ADD,,9.00
RLT_14,2024,12,10005,3,80015,PROD,8001,"1,780.00",80005,PROD,8000.0,"2,046.00"
RLT_14,2024,12,10005,3,80015,PROD,8001,"1,780.00",90029,ADD,,102.00
RLT_14,2024,12,10005,4,80005,PROD,8000,"2,181.00",70005,RM,,"2,523.00"
RLT_14,2024,12,10005,4,80005,PROD,8000,"2,181.00",90030,ADD,,65.00
RLT_14,2024,12,10006,0,10006,FIN,8002,957.00,50006,PROD,8002.0,957.00
RLT_14,2024,12,10006,1,50006,PROD,8002,820.00,80076,PROD,8007.0,998.00
RLT_14,2024,12,10006,1,50006,PROD,8002,820.00,90030,ADD,,52.00
RLT_14,2024,12,10006,1,50006,PROD,8002,820.00,90031,ADD,,19.00
RLT_14,2024,12,10006,2,80076,PROD,8007,972.00,80016,PROD,8001.0,"3,635.00"
RLT_14,2024,12,10006,2,80076,PROD,8007,972.00,90032,ADD,,29.00
RLT_14,2024,12,10006,2,80076,PROD,8007,972.00,90033,ADD,,10.00
RLT_14,2024,12,10006,3,80016,PROD,8001,"1,956.00",80006,PROD,8000.0,"1,909.00"
RLT_14,2024,12,10006,3,80016,PROD,8001,"1,956.00",90034,ADD,,98.00
RLT_14,2024,12,10006,4,80006,PROD,8000,"1,905.00",70006,RM,,"2,521.00"
RLT_14,2024,12,10006,4,80006,PROD,8000,"1,905.00",90035,ADD,,63.00
RLT_14,2024,12,10009,0,10009,FIN,8002,"1,081.00",50009,PROD,8002.0,"1,081.00"
RLT_14,2024,12,10009,1,50009,PROD,8002,794.00,80079,PROD,8007.0,857.00
RLT_14,2024,12,10009,1,50009,PROD,8002,794.00,90045,ADD,,51.00
RLT_14,2024,12,10009,1,50009,PROD,8002,794.00,90046,ADD,,21.00
RLT_14,2024,12,10009,2,80079,PROD,8007,849.00,80019,PROD,8001.0,"3,822.00"
RLT_14,2024,12,10009,2,80079,PROD,8007,849.00,90047,ADD,,27.00
RLT_14,2024,12,10009,2,80079,PROD,8007,849.00,90048,ADD,,9.00
RLT_14,2024,12,10009,3,80019,PROD,8001,"1,780.00",80009,PROD,8000.0,"2,046.00"
RLT_14,2024,12,10009,3,80019,PROD,8001,"1,780.00",90049,ADD,,102.00
RLT_14,2024,12,10009,4,80009,PROD,8000,"2,181.00",70009,RM,,"2,523.00"
RLT_14,2024,12,10009,4,80009,PROD,8000,"2,181.00",90050,ADD,,65.00
RLT_16,2024,1,10007,0,10007,FIN,8002,975.00,50007,PROD,8002.0,975.00
RLT_16,2024,1,10007,1,50007,PROD,8002,739.00,80077,PROD,8007.0,808.00
RLT_16,2024,1,10007,1,50007,PROD,8002,739.00,90035,ADD,,49.00
RLT_16,2024,1,10007,1,50007,PROD,8002,739.00,90036,ADD,,21.00
RLT_16,2024,1,10007,2,80077,PROD,8007,897.00,80017,PROD,8001.0,"3,541.00"
RLT_16,2024,1,10007,2,80077,PROD,8007,897.00,90037,ADD,,29.00
RLT_16,2024,1,10007,2,80077,PROD,8007,897.00,90038,ADD,,11.00
RLT_16,2024,1,10007,3,80017,PROD,8001,"1,670.00",80007,PROD,8000.0,"1,909.00"
RLT_16,2024,1,10007,3,80017,PROD,8001,"1,670.00",90039,ADD,,96.00
RLT_16,2024,1,10007,4,80007,PROD,8000,"1,904.00",70007,RM,,"2,803.00"
RLT_16,2024,1,10007,4,80007,PROD,8000,"1,904.00",90040,ADD,,72.00
RLT_16,2024,1,10008,0,10008,FIN,8002,"1,032.00",50008,PROD,8002.0,"1,032.00"
RLT_16,2024,1,10008,1,50008,PROD,8002,790.00,80078,PROD,8007.0,928.00
RLT_16,2024,1,10008,1,50008,PROD,8002,790.00,90040,ADD,,52.00
RLT_16,2024,1,10008,1,50008,PROD,8002,790.00,90041,ADD,,18.00
RLT_16,2024,1,10008,2,80078,PROD,8007,868.00,80018,PROD,8001.0,"3,471.00"
RLT_16,2024,1,10008,2,80078,PROD,8007,868.00,90042,ADD,,32.00
RLT_16,2024,1,10008,2,80078,PROD,8007,868.00,90043,ADD,,9.00
RLT_16,2024,1,10008,3,80018,PROD,8001,"1,825.00",80008,PROD,8000.0,"2,301.00"
RLT_16,2024,1,10008,3,80018,PROD,8001,"1,825.00",90044,ADD,,92.00
RLT_16,2024,1,10008,4,80008,PROD,8000,"2,136.00",70008,RM,,"2,860.00"
RLT_16,2024,1,10008,4,80008,PROD,8000,"2,136.00",90045,ADD,,70.00
RLT_16,2024,2,10007,0,10007,FIN,8002,"1,050.00",50007,PROD,8002.0,"1,050.00"
RLT_16,2024,2,10007,1,50007,PROD,8002,811.00,80077,PROD,8007.0,879.00
RLT_16,2024,2,10007,1,50007,PROD,8002,811.00,90035,ADD,,48.00
RLT_16,2024,2,10007,1,50007,PROD,8002,811.00,90036,ADD,,20.00
RLT_16,2024,2,10007,2,80077,PROD,8007,875.00,80017,PROD,8001.0,"3,021.00"
RLT_16,2024,2,10007,2,80077,PROD,8007,875.00,90037,ADD,,29.00
RLT_16,2024,2,10007,2,80077,PROD,8007,875.00,90038,ADD,,11.00
RLT_16,2024,2,10007,3,80017,PROD,8001,"1,635.00",80007,PROD,8000.0,"2,130.00"
RLT_16,2024,2,10007,3,80017,PROD,8001,"1,635.00",90039,ADD,,107.00
RLT_16,2024,2,10007,4,80007,PROD,8000,"2,144.00",70007,RM,,"2,538.00"
RLT_16,2024,2,10007,4,80007,PROD,8000,"2,144.00",90040,ADD,,73.00
RLT_16,2024,2,10008,0,10008,FIN,8002,"1,084.00",50008,PROD,8002.0,"1,084.00"
RLT_16,2024,2,10008,1,50008,PROD,8002,873.00,80078,PROD,8007.0,873.00
RLT_16,2024,2,10008,1,50008,PROD,8002,873.00,90040,ADD,,52.00
RLT_16,2024,2,10008,1,50008,PROD,8002,873.00,90041,ADD,,20.00
RLT_16,2024,2,10008,2,80078,PROD,8007,815.00,80018,PROD,8001.0,"3,812.00"
RLT_16,2024,2,10008,2,80078,PROD,8007,815.00,90042,ADD,,29.00
RLT_16,2024,2,10008,2,80078,PROD,8007,815.00,90043,ADD,,11.00
RLT_16,2024,2,10008,3,80018,PROD,8001,"1,820.00",80008,PROD,8000.0,"1,828.00"
RLT_16,2024,2,10008,3,80018,PROD,8001,"1,820.00",90044,ADD,,99.00
RLT_16,2024,2,10008,4,80008,PROD,8000,"1,825.00",70008,RM,,"2,175.00"
RLT_16,2024,2,10008,4,80008,PROD,8000,"1,825.00",90045,ADD,,74.00
RLT_16,2024,3,10007,0,10007,FIN,8002,955.00,50007,PROD,8002.0,955.00
RLT_16,2024,3,10007,1,50007,PROD,8002,795.00,80077,PROD,8007.0,818.00
RLT_16,2024,3,10007,1,50007,PROD,8002,795.00,90035,ADD,,46.00
RLT_16,2024,3,10007,1,50007,PROD,8002,795.00,90036,ADD,,20.00
RLT_16,2024,3,10007,2,80077,PROD,8007,894.00,80017,PROD,8001.0,"3,359.00"
RLT_16,2024,3,10007,2,80077,PROD,8007,894.00,90037,ADD,,33.00
RLT_16,2024,3,10007,2,80077,PROD,8007,894.00,90038,ADD,,9.00
RLT_16,2024,3,10007,3,80017,PROD,8001,"1,708.00",80007,PROD,8000.0,"2,035.00"
RLT_16,2024,3,10007,3,80017,PROD,8001,"1,708.00",90039,ADD,,91.00
RLT_16,2024,3,10007,4,80007,PROD,8000,"1,854.00",70007,RM,,"2,677.00"
RLT_16,2024,3,10007,4,80007,PROD,8000,"1,854.00",90040,ADD,,68.00
RLT_16,2024,3,10008,0,10008,FIN,8002,"1,005.00",50008,PROD,8002.0,"1,005.00"
RLT_16,2024,3,10008,1,50008,PROD,8002,864.00,80078,PROD,8007.0,865.00
RLT_16,2024,3,10008,1,50008,PROD,8002,864.00,90040,ADD,,49.00
RLT_16,2024,3,10008,1,50008,PROD,8002,864.00,90041,ADD,,20.00
RLT_16,2024,3,10008,2,80078,PROD,8007,896.00,80018,PROD,8001.0,"3,058.00"
RLT_16,2024,3,10008,2,80078,PROD,8007,896.00,90042,ADD,,28.00
RLT_16,2024,3,10008,2,80078,PROD,8007,896.00,90043,ADD,,10.00
RLT_16,2024,3,10008,3,80018,PROD,8001,"1,647.00",80008,PROD,8000.0,"1,826.00"
RLT_16,2024,3,10008,3,80018,PROD,8001,"1,647.00",90044,ADD,,101.00
RLT_16,2024,3,10008,4,80008,PROD,8000,"1,945.00",70008,RM,,"2,467.00"
RLT_16,2024,3,10008,4,80008,PROD,8000,"1,945.00",90045,ADD,,67.00
RLT_16,2024,4,10007,0,10007,FIN,8002,"1,070.00",50007,PROD,8002.0,"1,070.00"
RLT_16,2024,4,10007,1,50007,PROD,8002,805.00,80077,PROD,8007.0,927.00
RLT_16,2024,4,10007,1,50007,PROD,8002,805.00,90035,ADD,,53.00
RLT_16,2024,4,10007,1,50007,PROD,8002,805.00,90036,ADD,,20.00
RLT_16,2024,4,10007,2,80077,PROD,8007,848.00,80017,PROD,8001.0,"3,447.00"
RLT_16,2024,4,10007,2,80077,PROD,8007,848.00,90037,ADD,,30.00
RLT_16,2024,4,10007,2,80077,PROD,8007,848.00,90038,ADD,,10.00
RLT_16,2024,4,10007,3,80017,PROD,8001,"1,862.00",80007,PROD,8000.0,"2,031.00"
RLT_16,2024,4,10007,3,80017,PROD,8001,"1,862.00",90039,ADD,,110.00
RLT_16,2024,4,10007,4,80007,PROD,8000,"2,075.00",70007,RM,,"2,616.00"
RLT_16,2024,4,10007,4,80007,PROD,8000,"2,075.00",90040,ADD,,65.00
RLT_16,2024,4,10008,0,10008,FIN,8002,984.00,50008,PROD,8002.0,984.00
RLT_16,2024,4,10008,1,50008,PROD,8002,774.00,80078,PROD,8007.0,917.00
RLT_16,2024,4,10008,1,50008,PROD,8002,774.00,90040,ADD,,46.00
RLT_16,2024,4,10008,1,50008,PROD,8002,774.00,90041,ADD,,19.00
RLT_16,2024,4,10008,2,80078,PROD,8007,859.00,80018,PROD,8001.0,"3,313.00"
RLT_16,2024,4,10008,2,80078,PROD,8007,859.00,90042,ADD,,30.00
RLT_16,2024,4,10008,2,80078,PROD,8007,859.00,90043,ADD,,9.00
RLT_16,2024,4,10008,3,80018,PROD,8001,"1,755.00",80008,PROD,8000.0,"2,106.00"
RLT_16,2024,4,10008,3,80018,PROD,8001,"1,755.00",90044,ADD,,107.00
RLT_16,2024,4,10008,4,80008,PROD,8000,"2,023.00",70008,RM,,"2,525.00"
RLT_16,2024,4,10008,4,80008,PROD,8000,"2,023.00",90045,ADD,,76.00
RLT_16,2024,5,10007,0,10007,FIN,8002,954.00,50007,PROD,8002.0,954.00
RLT_16,2024,5,10007,1,50007,PROD,8002,757.00,80077,PROD,8007.0,881.00
RLT_16,2024,5,10007,1,50007,PROD,8002,757.00,90035,ADD,,50.00
RLT_16,2024,5,10007,1,50007,PROD,8002,757.00,90036,ADD,,19.00
RLT_16,2024,5,10007,2,80077,PROD,8007,857.00,80017,PROD,8001.0,"3,270.00"
RLT_16,2024,5,10007,2,80077,PROD,8007,857.00,90037,ADD,,32.00
RLT_16,2024,5,10007,2,80077,PROD,8007,857.00,90038,ADD,,11.00
RLT_16,2024,5,10007,3,80017,PROD,8001,"1,630.00",80007,PROD,8000.0,"2,105.00"
RLT_16,2024,5,10007,3,80017,PROD,8001,"1,630.00",90039,ADD,,109.00
RLT_16,2024,5,10007,4,80007,PROD,8000,"2,166.00",70007,RM,,"2,638.00"
RLT_16,2024,5,10007,4,80007,PROD,8000,"2,166.00",90040,ADD,,74.00
RLT_16,2024,5,10008,0,10008,FIN,8002,"1,005.00",50008,PROD,8002.0,"1,005.00"
RLT_16,2024,5,10008,1,50008,PROD,8002,851.00,80078,PROD,8007.0,970.00
RLT_16,2024,5,10008,1,50008,PROD,8002,851.00,90040,ADD,,52.00
RLT_16,2024,5,10008,1,50008,PROD,8002,851.00,90041,ADD,,19.00
RLT_16,2024,5,10008,2,80078,PROD,8007,924.00,80018,PROD,8001.0,"3,064.00"
RLT_16,2024,5,10008,2,80078,PROD,8007,924.00,90042,ADD,,33.00
RLT_16,2024,5,10008,2,80078,PROD,8007,924.00,90043,ADD,,11.00
RLT_16,2024,5,10008,3,80018,PROD,8001,"1,665.00",80008,PROD,8000.0,"2,127.00"
RLT_16,2024,5,10008,3,80018,PROD,8001,"1,665.00",90044,ADD,,104.00
RLT_16,2024,5,10008,4,80008,PROD,8000,"2,063.00",70008,RM,,"2,372.00"
RLT_16,2024,5,10008,4,80008,PROD,8000,"2,063.00",90045,ADD,,73.00
RLT_16,2024,6,10007,0,10007,FIN,8002,901.00,50007,PROD,8002.0,901.00
RLT_16,2024,6,10007,1,50007,PROD,8002,764.00,80077,PROD,8007.0,984.00
RLT_16,2024,6,10007,1,50007,PROD,8002,764.00,90035,ADD,,45.00
RLT_16,2024,6,10007,1,50007,PROD,8002,764.00,90036,ADD,,20.00
RLT_16,2024,6,10007,2,80077,PROD,8007,988.00,80017,PROD,8001.0,"3,803.00"
RLT_16,2024,6,10007,2,80077,PROD,8007,988.00,90037,ADD,,32.00
RLT_16,2024,6,10007,2,80077,PROD,8007,988.00,90038,ADD,,11.00
RLT_16,2024,6,10007,3,80017,PROD,8001,"1,772.00",80007,PROD,8000.0,"2,364.00"
RLT_16,2024,6,10007,3,80017,PROD,8001,"1,772.00",90039,ADD,,98.00
RLT_16,2024,6,10007,4,80007,PROD,8000,"2,185.00",70007,RM,,"2,117.00"
RLT_16,2024,6,10007,4,80007,PROD,8000,"2,185.00",90040,ADD,,68.00
RLT_16,2024,6,10008,0,10008,FIN,8002,935.00,50008,PROD,8002.0,935.00
RLT_16,2024,6,10008,1,50008,PROD,8002,758.00,80078,PROD,8007.0,"1,059.00"
RLT_16,2024,6,10008,1,50008,PROD,8002,758.00,90040,ADD,,54.00
RLT_16,2024,6,10008,1,50008,PROD,8002,758.00,90041,ADD,,20.00
RLT_16,2024,6,10008,2,80078,PROD,8007,969.00,80018,PROD,8001.0,"4,276.00"
RLT_16,2024,6,10008,2,80078,PROD,8007,969.00,90042,ADD,,28.00
RLT_16,2024,6,10008,2,80078,PROD,8007,969.00,90043,ADD,,10.00
RLT_16,2024,6,10008,3,80018,PROD,8001,"1,979.00",80008,PROD,8000.0,"1,944.00"
RLT_16,2024,6,10008,3,80018,PROD,8001,"1,979.00",90044,ADD,,109.00
RLT_16,2024,6,10008,4,80008,PROD,8000,"1,911.00",70008,RM,,"2,787.00"
RLT_16,2024,6,10008,4,80008,PROD,8000,"1,911.00",90045,ADD,,72.00
RLT_16,2024,7,10007,0,10007,FIN,8002,"1,054.00",50007,PROD,8002.0,"1,054.00"
RLT_16,2024,7,10007,1,50007,PROD,8002,764.00,80077,PROD,8007.0,803.00
RLT_16,2024,7,10007,1,50007,PROD,8002,764.00,90035,ADD,,49.00
RLT_16,2024,7,10007,1,50007,PROD,8002,764.00,90036,ADD,,20.00
RLT_16,2024,7,10007,2,80077,PROD,8007,870.00,80017,PROD,8001.0,"3,842.00"
RLT_16,2024,7,10007,2,80077,PROD,8007,870.00,90037,ADD,,32.00
RLT_16,2024,7,10007,2,80077,PROD,8007,870.00,90038,ADD,,10.00
RLT_16,2024,7,10007,3,80017,PROD,8001,"1,773.00",80007,PROD,8000.0,"2,033.00"
RLT_16,2024,7,10007,3,80017,PROD,8001,"1,773.00",90039,ADD,,94.00
RLT_16,2024,7,10007,4,80007,PROD,8000,"1,944.00",70007,RM,,"2,641.00"
RLT_16,2024,7,10007,4,80007,PROD,8000,"1,944.00",90040,ADD,,75.00
RLT_16,2024,7,10008,0,10008,FIN,8002,973.00,50008,PROD,8002.0,973.00
RLT_16,2024,7,10008,1,50008,PROD,8002,798.00,80078,PROD,8007.0,867.00
RLT_16,2024,7,10008,1,50008,PROD,8002,798.00,90040,ADD,,51.00
RLT_16,2024,7,10008,1,50008,PROD,8002,798.00,90041,ADD,,20.00
RLT_16,2024,7,10008,2,80078,PROD,8007,855.00,80018,PROD,8001.0,"3,921.00"
RLT_16,2024,7,10008,2,80078,PROD,8007,855.00,90042,ADD,,29.00
RLT_16,2024,7,10008,2,80078,PROD,8007,855.00,90043,ADD,,9.00
RLT_16,2024,7,10008,3,80018,PROD,8001,"1,964.00",80008,PROD,8000.0,"1,943.00"
RLT_16,2024,7,10008,3,80018,PROD,8001,"1,964.00",90044,ADD,,94.00
RLT_16,2024,7,10008,4,80008,PROD,8000,"1,865.00",70008,RM,,"2,936.00"
RLT_16,2024,7,10008,4,80008,PROD,8000,"1,865.00",90045,ADD,,73.00
RLT_16,2024,8,10007,0,10007,FIN,8002,"1,044.00",50007,PROD,8002.0,"1,044.00"
RLT_16,2024,8,10007,1,50007,PROD,8002,747.00,80077,PROD,8007.0,942.00
